Trust Abbrev,Trust Name,Trust Website,Page URL,Event Title,Date,Time,Location,Description,Event URL,Scan Date
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/events/,S-Line Cleanup | October 2025,2025-09-11,,2 Norwood Ave,"October 11 @ 9:00 am - 11:00 am 



		S-Line Cleanup | October 2025	



		Jville Crab Shack #1	

		5625-2 Norwood Ave., Jacksonville, FL, United States	



Join the Sierra Club in partnership with Groundwork Jacksonville as we work to preserve the natural beauty and health of our local environment by cleaning up and maintaining the S-Line, Jacksonville’s first dedicated urban trail. We will supply trash grabbers and bags. Volunteers are encouraged to bring gloves and water. Please wear closed toe shoes,…",https://www.groundworkjacksonville.org/event/s-line-cleanup-oct2025/,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-09-12,,You Can Farm Stand,"Funds raised at Benevolent Beers will support Groundwork’s environmental workforce programming for young people. Benevolent Beers funds would directly support their Green Team and Ground Corps Programs. Green Teamers are 14-18 years old and will work 15-20 hours per week in the summer on community projects like the 4th Community Street Farm, Pay What You Can Stands, Community Forestry initiatives, litter pick-ups, water monitoring, and environmental and climate education. Their Ground Corps program will launch this year and will employ 18-24-year-olds in a green workforce development program. Ground Corps Members will receive on-the-job training with projects like tree planting, tree maintenance, and green infrastructure projects within the city of Erie and make a direct impact on Erie's environment through their work.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7-hge93-n8p2a,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-09-12,,You Can Farm Stand,"Funds raised at Benevolent Beers will support Groundwork’s environmental workforce programming for young people. Benevolent Beers funds would directly support their Green Team and Ground Corps Programs. Green Teamers are 14-18 years old and will work 15-20 hours per week in the summer on community projects like the 4th Community Street Farm, Pay What You Can Stands, Community Forestry initiatives, litter pick-ups, water monitoring, and environmental and climate education. Their Ground Corps program will launch this year and will employ 18-24-year-olds in a green workforce development program. Ground Corps Members will receive on-the-job training with projects like tree planting, tree maintenance, and green infrastructure projects within the city of Erie and make a direct impact on Erie's environment through their work.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7-hge93-n8p2a,2025-09-15 06:21:25
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/events/,Hogans Creek Cleanup | December 2025,2025-09-13,,,"December 13 @ 9:00 am - 11:00 am 



		Hogans Creek Cleanup | December 2025	



		701 E. Beaver St.	

		Jacksonville, FL	



Join the Sierra Club in partnership with Groundwork Jacksonville as we work to preserve the natural beauty and health of our local environment by cleaning up and maintaining Hogans Creek.…",https://www.groundworkjacksonville.org/event/hogans-creek-cleanup-decem2025/,2025-09-15 06:21:25
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/events/,Groundwork Hudson Valley 2025 Gala: Celebrating 25 Years,2025-09-14,,"511 Warburton Avenue, Yonkers, NY","October 14 @ 6:30 pm - 9:30 pm 



		Groundwork Hudson Valley 2025 Gala: Celebrating 25 Years	



		Hudson River Museum	

		511 Warburton Avenue, Yonkers, NY, United States	



Groundwork Hudson Valley is celebrating 25 years of transformation, resilience, and community leadership. Save the date for our 2025 Gala on Tuesday, October 14th from 6:30–9:30PM at the beautiful Hudson…",https://www.groundworkhv.org/event/groundwork-hudson-valley-2025-gala-celebrating-25-years/,2025-09-15 06:21:25
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/events/,Hogans Creek Cleanup | November 2025,2025-09-15,,"1200 Boulevard St, Jacksonville","November 15 @ 9:00 am - 11:00 am 



		Hogans Creek Cleanup | November 2025	



		Klutho Park- South Springfield Disc Golf Course	

		1200 Boulevard St, Jacksonville, Florida	



Join the Sierra Club in partnership with Groundwork Jacksonville as we work to preserve the natural beauty and health of our local environment by cleaning up and maintaining Hogans Creek.…",https://www.groundworkjacksonville.org/event/hogans-creek-cleanup-nov025-2/,2025-09-15 06:21:25
MKE,Milwaukee,https://www.groundworkmke.org/,https://www.groundworkmke.org/news-blog,September Newsletter,2025-09-15,,,"Groundwork Milwaukee


September 20, 2023



Newsletter",https://www.groundworkmke.org/news-blog/2023/1/20/blog-post-template-gadps-jxtdk,2025-09-15 06:21:25
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/green-team-youth/,Summer Green Team 2025,2025-09-15,,improve our communities,"The Green Team in Providence and Green Change Makers in Pawtucket/Central Falls employ high school age youth each summer, ages 14-17, to engage in environmental education and stewardship projects that improve our communities. Green Team members develop hands-on skills related to urban environmental ...",,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-09-17,,You Can Farm Stand,"Funds raised at Benevolent Beers will support Groundwork’s environmental workforce programming for young people. Benevolent Beers funds would directly support their Green Team and Ground Corps Programs. Green Teamers are 14-18 years old and will work 15-20 hours per week in the summer on community projects like the 4th Community Street Farm, Pay What You Can Stands, Community Forestry initiatives, litter pick-ups, water monitoring, and environmental and climate education. Their Ground Corps program will launch this year and will employ 18-24-year-olds in a green workforce development program. Ground Corps Members will receive on-the-job training with projects like tree planting, tree maintenance, and green infrastructure projects within the city of Erie and make a direct impact on Erie's environment through their work.",https://www.groundworkerie.org/events/rc99hwwydhfpdrc6snlltnlprah2e5,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Book Club,2025-09-17,,,"Aimee Nezhukumatathil, World of Wonders: In Praise of Fireflies, Whale Sharks, and Other Astonishments (2020).",https://www.groundworkerie.org/events/groundwork-book-club-1,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-09-17,,You Can Farm Stand,"Funds raised at Benevolent Beers will support Groundwork’s environmental workforce programming for young people. Benevolent Beers funds would directly support their Green Team and Ground Corps Programs. Green Teamers are 14-18 years old and will work 15-20 hours per week in the summer on community projects like the 4th Community Street Farm, Pay What You Can Stands, Community Forestry initiatives, litter pick-ups, water monitoring, and environmental and climate education. Their Ground Corps program will launch this year and will employ 18-24-year-olds in a green workforce development program. Ground Corps Members will receive on-the-job training with projects like tree planting, tree maintenance, and green infrastructure projects within the city of Erie and make a direct impact on Erie's environment through their work.",https://www.groundworkerie.org/events/rc99hwwydhfpdrc6snlltnlprah2e5,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Book Club,2025-09-17,,,"Aimee Nezhukumatathil, World of Wonders: In Praise of Fireflies, Whale Sharks, and Other Astonishments (2020).",https://www.groundworkerie.org/events/groundwork-book-club-1,2025-09-15 06:21:25
SOM,Somerville,https://groundworksomerville.org/,https://groundworksomerville.org/all-events/,Open Volunteer Hours,2025-09-17,,"198 South St, Somerville, MA","Open Volunteer Hours
September 17, 2025  5:00 pm - 7:00 pm
South Street Farm - Groundwork Somerville, 198 South St, Somerville, MA 02143, USA
Get your hands dirty with Groundwork Somerville!
Volunteer Wednesdays are back at our urban farm!
Join us every Wednesday from 5–7 PM at 198 South St.
Come dig, plant, harvest, and build community — no experience needed, just good vibes and a love for the outdoors!
No registration required. Just stop by!",,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-09-19,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7-hge93-n8p2a-p2ejj,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-09-19,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7-hge93-n8p2a-p2ejj,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/book-club,Bioengineering and the Generational Link in Atwood’s Oryx and Crake,2025-09-19,,is based on technologies we already possess,"Margaret Atwood’s first novel in the MaddAddam Trilogy, Oryx and Crake (2003), is both prophecy and satire. Prophecy because it imagines a future that is based on technologies we already possess. Satire because it eviscerates hallowed institutions and the excesses of capitalism. And like all stories...",https://www.groundworkerie.org/book-club/bioengineering-and-the-generational-link-in-atwoods-oryx-and-crake,2025-09-15 06:21:25
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,East Side Sweep,2025-09-20,10:00,Water View Park and split into groups to clean up the entire street,Join us for a neighborhood clean-up & learn about upcoming projects to activate areas along the Yellow Mill River. We will meet at Water View Park and split into groups to clean up the entire street. Free lunch will be provided from 1pm - 2pm.Únase a nosotros para una limpieza del vecindario y conozca los próximos proyectos a lo largo del río Yellow Mill. Nos reuniremos en el Parque Water View y nos dividiremos en grupos para limpiar toda la calle. Se ofrecerá almuerzo gratuito de 1pm - 2pm. Register today // Regístrate hoy: https://secure.lglforms.com/form_engine/s/IVg4KV5u2Iu_bjN0wiIZsA,https://www.groundworkbridgeport.org/events/2025/eastsidesweep,2025-09-15 06:21:25
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/events/,September 2025,2025-09-20,,"1200 Boulevard St, Jacksonville","September 20 @ 9:00 am - 11:00 am 



		International Coastal Cleanup Day | September 2025	



		Klutho Park- South Springfield Disc Golf Course	

		1200 Boulevard St, Jacksonville, Florida	



Join Groundwork Jacksonville, SPAR, Springfield Cleanup Corps and With Love, Jax for a cleanup along Hogans Creek in Klutho Park. This is one of many community-wide cleanups organized by the City of Jacksonville's Keep Jacksonville Beautiful team for International Coastal Cleanup Day, an initiative of the Ocean Conservancy. This important day provides volunteers with an opportunity to…",https://www.groundworkjacksonville.org/event/sep2025-2/,2025-09-15 06:21:25
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/events/,International Coastal Cleanup Day | September 2025,2025-09-20,,"1200 Boulevard St, Jacksonville","September 20 @ 9:00 am - 11:00 am 



		International Coastal Cleanup Day | September 2025	



		Klutho Park- South Springfield Disc Golf Course	

		1200 Boulevard St, Jacksonville, Florida	



Join Groundwork Jacksonville, SPAR, Springfield Cleanup Corps and With Love, Jax for a cleanup along Hogans Creek in Klutho Park. This is one of many community-wide cleanups organized by the City of Jacksonville's Keep Jacksonville Beautiful team for International Coastal Cleanup Day, an initiative of the Ocean Conservancy. This important day provides volunteers with an opportunity to…",https://www.groundworkjacksonville.org/event/sep2025-2/,2025-09-15 06:21:25
RCA,Richmond,https://www.groundworkrichmond.org/,https://www.groundworkrichmond.org/air-rangers.html,Groundwork Richmond to Provide Purple Air Monitors for 20 Richmond Residents,2025-09-20,,no cost to over 20 Richmond residents,Help Us Expand the Purple Air Sensor Network in Richmond!Groundwork Richmond’s Air Rangers program is back for its third round of funding in the 2022-2024 cycle! We’re excited to offer Purple Air Sensors at no cost to over 20 Richmond residents. Our goal is to address the current disparity in the di...,,2025-09-15 06:21:25
SOM,Somerville,https://groundworksomerville.org/,https://groundworksomerville.org/all-events/,Groundwork Somerville tabling at Fluff Festival!,2025-09-20,,"400 Somerville Ave, Somerville, MA","Groundwork Somerville tabling at Fluff Festival!
September 20, 2025  2:00 pm - 6:00 pm
Market Basket, 400 Somerville Ave, Somerville, MA 02143, USA",,2025-09-15 06:21:25
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,Woodall Creek Forest Restoration,2025-09-23,09:00,Woodall Creek,"Help promote a healthy plant community and a sustainable forest at Woodall Creek. Your work will improve habitat for humans who use the greenspace for recreation and wildlife that call it home. Activities include hand-pulling and cutting invasive plants such as English ivy, Chinese privet, and kudzu in a densely wooded area off trail. Physical activity such as bending, pulling, lifting, and kneeling is required. Forest restoration can be physically strenuous - be ready to break a sweat and get dirty and learn a lot while doing it!For more information and to sign up for a date, visit: https://www.treesatlanta.org/get-involved/events/",https://www.groundworkatlanta.org/events/2023/1/21/woodall-creek-forest-restoration-r88t2-fpx8e-fgmsk-4jkkc-xx6b2-58x4r-97ake,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-09-24,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/jmzmhw5je4ra7gfpmy7dfm4tldnng2,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-09-24,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/jmzmhw5je4ra7gfpmy7dfm4tldnng2,2025-09-15 06:21:25
SOM,Somerville,https://groundworksomerville.org/,https://groundworksomerville.org/all-events/,*Special* Open Volunteer Hours - Block Print the Harvest Fest Merch!,2025-09-24,,"198 South St, Somerville, MA","*Special* Open Volunteer Hours - Block Print the Harvest Fest Merch!
September 24, 2025  5:00 pm - 7:00 pm
South Street Farm - Groundwork Somerville, 198 South St, Somerville, MA 02143, USA
Get your hands dirty with *ink* at South Street Farm!
We are having a special volunteer opportunity during our usual weekly volunteer hours at the farm. Join us to block print t-shirts and bandanas and transform them into Groundwork Somerville merch for our Harvest Festival! 
Wednesday, Sept 24th from 5–7 PM at 198 South St.
No art experience needed, just good vibes and a love for community! No registration required. Just come by at 5pm. See ya there",,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-09-26,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7-rfsdz-zkr7g,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-09-26,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7-rfsdz-zkr7g,2025-09-15 06:21:25
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/,Sponsorships Available for the Emerald Trail 5K/10K,2025-09-27,,,"Sponsorships Available for the Emerald Trail 5K/10K


A limited number of sponsorship opportunities are still available for the 6th Annual VyStar Emerald Trail 5K/10K and 1-mile fun run presented by JTC Running on Saturday, September 27, 2025. 
Read More",https://www.groundworkjacksonville.org/sponsorships-available-for-the-emerald-trail-5k-10k/,2025-09-15 06:21:25
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/,Featured News,2025-09-27,,aims to redefine the relationship between people and nature in Jacksonville,"GWJax Brings Project One Health to Brentwood


Groundwork Jacksonville (GWJax) is proud to have been awarded a grant from the Winston Family Foundation to develop a neighborhood initiative in the Brentwood community as part of Project One Health, a 3-year strategic initiative that aims to redefine t...",https://www.groundworkjacksonville.org/groundwork-jacksonville-gwjax-is-proud-to-have-been-awarded-a-grant-from-the-winston-family-foundation-to-develop-a-neighborhood-initiative-in-the-brentwood-community-as-part-of-project-one-health/,2025-09-15 06:21:25
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/events/,6th Annual VyStar Emerald Trail 5K/10K & 1-Mile Fun Run,2025-09-27,,,"Featured

September 27 @ 8:00 am - 10:00 am 



		6th Annual VyStar Emerald Trail 5K/10K & 1-Mile Fun Run	



		633 N. Lee Street	

		633 N. Lee St, Jacksonville, FL, United States	



Don't miss the 6th Annual VyStar Emerald Trail 5K/10K and 1-mile fun run presented by JTC Running on Saturday, September 27, 2025. The route takes runners and walkers along the LaVilla Link and the S-Line Rail Trail Link of the Emerald Trail.



		$40",https://www.groundworkjacksonville.org/event/6th-annual-vystar-emerald-trail-5k-10k/,2025-09-15 06:21:25
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Trash to Treasures Upcycling Workshop,2025-09-28,10:00,our upcoming upcycling event where we will take some of the items we saved from our last trash pick up and try to give them a second life,Join the Waterfront Youth Ambassadors at our upcoming upcycling event where we will take some of the items we saved from our last trash pick up and try to give them a second life.RSVP Here: https://forms.gle/YiCJJkFAv6nwEYCJ8,https://www.groundworkbridgeport.org/events/2024/9/28/trash-to-treasures-upcycling-workshop,2025-09-15 06:21:25
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Walking Club at ST. MARY'S BY THE SEA,2025-09-28,08:30,ST,"Join our Volunteer Coordinator, Andrés, and community members from around the city as we walk through Seaside Park, enjoying the environment, together!NOTE: THIS EVENT WILL BE AT ST. MARY’S BY THE SEA. SEASIDE PARK WILL BE CLOSED FOR THE SOUNDSIDE EVENT",https://www.groundworkbridgeport.org/events/2024/9/21/walking-club-njscj,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-10-01,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/clteywbtlzbawzjtpaae6phgdd64xe,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-10-01,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/clteywbtlzbawzjtpaae6phgdd64xe,2025-09-15 06:21:25
SOM,Somerville,https://groundworksomerville.org/,https://groundworksomerville.org/all-events/,Open Volunteer Hours,2025-10-01,,"198 South St, Somerville, MA","Open Volunteer Hours
October 1, 2025  5:00 pm - 7:00 pm
South Street Farm - Groundwork Somerville, 198 South St, Somerville, MA 02143, USA
Get your hands dirty with Groundwork Somerville!
Volunteer Wednesdays are back at our urban farm!
Join us every Wednesday from 5–7 PM at 198 South St.
Come dig, plant, harvest, and build community — no experience needed, just good vibes and a love for the outdoors!
No registration required. Just stop by!",,2025-09-15 06:21:25
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Donation Day at Shake Shack New Haven,2025-10-02,10:30,Shake Shack New Haven,"Join us for a Donation Day at Shake Shack New Haven tomorrow, Wednesday, October 2nd from 10:30 AM to 10 PM! 🍔🍟🥤🌳When you mention ""Donation Day"" at the register or use promo code ""DONATECHICKEN"" online or in-store, Shake Shack will donate 25% of your total meal purchase to Groundwork Bridgeport. Every purchase can support our work!See the event flyer HERE",https://www.groundworkbridgeport.org/events/2024/10/2/donation-day-at-shake-shack-new-haven,2025-09-15 06:21:25
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Nature Nights - Free Film Series: Ice Age // Voice of the Glaciers,2025-10-03,18:00,,"The Nature Nights Free Film Series continues with Ice Age, followed by Voice of the Glaciers, directed by Sindre Kolbjørnsgard. Voice of the Glaciers takes place in the summer of 2019, when four young adventurers embark on a dangerous scientific expedition into the Arctic, with the intent of documenting the true story of the effects of the changing climate. Through Eric’s scientific degree in glaciology, and Kris' crucial knowledge of navigating the local terrain, working as an Arctic guide, the team approach the endeavor with open minds, seeking evidence, to determine fact from hysteria, about the rate of glacial melting.",https://www.groundworkbridgeport.org/events/naturenights4,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-10-03,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7-hge93-n8p2a-p2ejj-gaszf,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-10-03,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7-hge93-n8p2a-p2ejj-gaszf,2025-09-15 06:21:25
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/events/,Hogans Creek Cleanup | October 2025,2025-10-04,09:00,"1536 N Jefferson Street, Jacksonville, FL","October 4 @ 9:00 am - 11:00 am 



		Hogans Creek Cleanup | October 2025	



		Lot on W. 6th Street just east of N. Jefferson St	

		1536 N Jefferson Street, Jacksonville, FL, United States	



Join the Sierra Club in partnership with Groundwork Jacksonville as we work to preserve the natural beauty and health of our local environment by cleaning up and maintaining Hogans Creek.…",https://www.groundworkjacksonville.org/event/oct-hogan-creek-cleanup/,2025-09-15 06:21:25
SOM,Somerville,https://groundworksomerville.org/,https://groundworksomerville.org/all-events/,Harvest Festival,2025-10-04,,"198 South St, Somerville, MA","Harvest Festival
October 4, 2025  12:00 pm - 4:00 pm
South Street Farm - Groundwork Somerville, 198 South St, Somerville, MA 02143, USA",,2025-09-15 06:21:25
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Walking Club,2025-10-05,08:30,,"Join our Volunteer Coordinator, Andrés, and community members from around the city as we walk through Seaside Park, enjoying the environment, together!",https://www.groundworkbridgeport.org/events/2024/9/21/walking-club-mn6x3,2025-09-15 06:21:25
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab EVENT,2025-10-05,,"1110 Carolina Lane, San DiegoCome help us start our FARM","EarthLab Climate Action Park1110 Carolina Lane, San DiegoCome help us start our FARM!  Today’s work is to clear an area in EarthLab so we can start our farming activity.  The EARTHLAB FARM will be a new STEM educational program for the SDUSD area students and community. Sign up today and help us get this FARM started!To sign up call or email: (619)  543-0430 groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-hyl4j-b2bg7-wlj4d-c5cw7,2025-09-15 06:21:25
SOM,Somerville,https://groundworksomerville.org/,https://groundworksomerville.org/all-events/,Harvest Festival- Rain Date,2025-10-05,,"198 South St, Somerville, MA","Harvest Festival- Rain Date
October 5, 2025  12:00 pm - 4:00 pm
South Street Farm - Groundwork Somerville, 198 South St, Somerville, MA 02143, USA",,2025-09-15 06:21:25
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,RiverWalk Atlanta Work Day,2025-10-07,09:00,,Join us on the first Saturday of each month to join the work party in cleaning up and removing invasive species along the Chattahoochee River!,https://www.groundworkatlanta.org/events/2019/9/chattahoochee-river-work-day-rx9pn-9d6sz-lpm5k-fr6xx-3hfxf-pdbnk-k2en8-dn9np-j93js-7ganl-dh5r8-r6a2j-aanlj-d2h62-9dngs-4hnp6,2025-09-15 06:21:25
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Along the Yellow Mill - Water: Kayaking,2025-10-08,17:00,,Learn how to kayak or enjoy a new free launching point! All materials and life vests provided.¡Aprende a navegar en kayak o disfruta de un nuevo punto de salida gratuito! Se proporcionan todos los materiales y chalecos salvavidas.Register today // Regístrate hoy: https://secure.lglforms.com/form_engine/s/Ccjc2beCBaxUpmZxAtROTw,https://www.groundworkbridgeport.org/events/2025/wateralongtheyellowmill,2025-09-15 06:21:25
SOM,Somerville,https://groundworksomerville.org/,https://groundworksomerville.org/all-events/,Open Volunteer Hours,2025-10-08,,"198 South St, Somerville, MA","Open Volunteer Hours
October 8, 2025  5:00 pm - 7:00 pm
South Street Farm - Groundwork Somerville, 198 South St, Somerville, MA 02143, USA
Get your hands dirty with Groundwork Somerville!
Volunteer Wednesdays are back at our urban farm!
Join us every Wednesday from 5–7 PM at 198 South St.
Come dig, plant, harvest, and build community — no experience needed, just good vibes and a love for the outdoors!
No registration required. Just stop by!",,2025-09-15 06:21:25
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Nature Nights - Free Film Series: Little Mermaid (2023) // Oyster Heaven,2025-10-10,18:00,,"The Nature Nights Free Film Series continues with the live-action The Little Mermaid (2023), followed by Oyster Heaven, directed by Stephen Hamm. Oyster Heaven tells the story of oystering along the southern New England coast: from the native Americans and early European settlers to the boom times of the late 19th century and the collapse of the early 20th century, to today's rebound - and the people who are making it happen.",https://www.groundworkbridgeport.org/events/naturenights5,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Tree Planting Day on East Avenue!,2025-10-11,,grace@groundworkerie,Reach out to Grace at grace@groundworkerie.org for more information!,https://www.groundworkerie.org/events/ikysjj9537ncxxnnf24atn8hdlx9dh,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Tree Planting Day on East Avenue!,2025-10-11,,grace@groundworkerie,Reach out to Grace at grace@groundworkerie.org for more information!,https://www.groundworkerie.org/events/ikysjj9537ncxxnnf24atn8hdlx9dh,2025-09-15 06:21:25
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/events/,Nature Journaling—Inside Out!,2025-10-11,13:00,99 Dock St,"October 11 @ 1:00 pm - 3:00 pm 



		Nature Journaling—Inside Out!	



		Groundwork Hudson Valley Science Barge	

		99 Dock St., Yonkers, NY, United States	



Join us to craft and decorate your own journal made out of recycled paper and natural materials. Enjoy some reflective time to journal about yourself and your observations of the…",https://www.groundworkhv.org/event/nature-journaling-inside-out/,2025-09-15 06:21:25
